,asin,name,category,description,price,rating,No_of_Rating
416,B000BTO6CI,JESSICA McCLINTOCK For Women 3.4 oz EDP SPRAY,Fragrance,"Brand


Jessica McClintock




Scent


Floral




Ingredients


Citrus notes of lemon along with basil white rose and white jasmine.




Item Form


Spray




Item Weight


0.36 Kilograms",$23.84,4.7 out of 5 stars,"4,120 ratings"
417,B000BTO6EG,"Paloma Picasso Eau de Parfum Spray, 3.4 Fl Oz",Fragrance,"Brand


Paloma Picasso




Scent


Woody Floral




Ingredients


Notes: Bergamot, Neroli, Jasmine, Rose, Ylang-Ylang, Coriander, Patchouli, Vetiver, Amber




Item Form


Spray




Item Weight


0.22 Kilograms",$46.70,4.6 out of 5 stars,"3,414 ratings"
418,B000BTQRFM,Paul Sebastian by Paul Sebastian for Men - 8 oz EDC De Luxe Splash,Fragrance,"Brand


Sebastian




Scent


PAUL SEBASTIAN, Paul Sebastian




Item Form


Spray




Item Weight


1.21 Pounds




Item Volume


240 Milliliters",$28.02,4.7 out of 5 stars,"1,229 ratings"
419,B000BU7G1A,ApHogee Intensive 2 Minute Keratin Reconstructor (16 OZ),Hair Care,"Brand


Aphogee




Scent


Clean Scent




Hair Type


Damaged




Liquid Volume


437 Milliliters




Ingredients


Water, Cetearyl Alcohol, Polysorbate 60, Behenamidopropylamine Behenatem Stearolkonium Chloride, Cetrimonium Chloride, Cocodimonium Hydrolyzed Hair Keratin, Hydrolzed Mucopolysac Charides, Sodium Coco Collagen Amino Acids, Wheat Germ Fatty Acids, Linoleic Acid, Linolenic Acid, Arachidonic Acid, Squalane, Avocado Oil, Acetimide MEA, Panthenol, Wheat Germ Oil, Jojoba Oil, Tocopherol, Tocopheryl Acetate, Sulfur, Amodimethicone, Polyquaternium 10, Linoleamidopropyl PG Dimonium, Chloride Phosphate, Tallowtrimonium Chloride, Nonoxynol 10, Cocoyl Sarcosine, Sorbitol, Fragrance, Imidazolidinyl Urea, Methylparaben, Propylparaben.Water, Cetearyl Alcohol, Polysorbate 60, Behenamidopropylamine Behenatem Stearolkonium Chloride, Cetrimonium Chloride, Cocodimonium Hyd…

See more",$13.57,4.6 out of 5 stars,"2,530 ratings"
420,B000BU7SMM,"Aphogee Balancing Moisturizer, 16 Ounce",Hair Care,"Brand


Aphogee




Scent


Clean Scent




Hair Type


Dry




Liquid Volume


437 Milliliters




Ingredients


Water, Glyceryl Stearate, Cetyl Alcohol, PEG 100 Stearate, Glycerine, Stearalkonium Chloride, Petrolatum, Cetearyl Alcohol, Mineral Oil, Oleytl Alcohol, Squalene(Olive derived), Acetamide MEA, Panthenol, Silk Amino Acids, Allatoin, Collagen Amino Acids, Hydrolyzed Elastin, Cyclomethicone, PEG 150 Stearate, Polysorbate 60, Steareth 20, Proline, Alanine, Tryptophan, Sage Extract, Chamomile Extract, Rosemary Extract, Citric Acid, Methyparaben, Propylparaben, Fragrance.,Water, Glyceryl Stearate, Cetyl Alcohol, PEG 100 Stearate, Glycerine, Stearalkonium Chloride, Petrolatum, Cetearyl Alcohol, Mineral Oil, Oleytl Alc…

See more",$10.96,4.6 out of 5 stars,"1,567 ratings"
421,B000BVCSP8,"Scruples High Definition Hair Spray for Men & Women (10.6 Oz) - Shaping, Volumizing, Texturizing Setting Spray for Shine and Frizz Control – Suitable For All Hair Types – Sulfate-Free & Fade Resistant",Hair Care,"Brand


Scruples




Item Form


Spray




Ingredients


Alcohol Denatured, Hydrofluorocarbon 152a, Octylacrylamide/Acrylates/Butylaminoethyl/Methacrylate Copolymer, VA/Crotonates/Vinyl Neodecanoate Copolymer, PBX (Hydrolyzed Glycosaminoglycans (Mucopolysaccharides), Hydrolyzed Wheat Protein, Benzophenone 4, PEG/PPG 18/18 Dimethicone), Amino Methyl Propanol, Fragrance (Parfum)Alcohol Denatured, Hydrofluorocarbon 152a, Octylacrylamide/Acrylates/Butylaminoethyl/Methacrylate Copolymer, VA/Crotonates/Vinyl Neodecanoate Copoly…

See more





Product Benefits


Shining, Detangle, Frizz Control




Hair Type


Damaged,All,Dry,Color Treated",$15.99,4.4 out of 5 stars,65 ratings
422,B000BW4U58,Vitamin E Skin Oil 10000 IU. 4.6 Oz,Vitamins & Dietary Supplements,"Item Form


Oil




Brand


Colonial Dames




Skin Type


Dry




Age Range (Description)


Adult




Skin Tone


All",$6.49,4.4 out of 5 stars,78 ratings
423,B000BX1Z00,"CHI Silk Infusion, 12 FL Oz",Skin Care,"Brand


CHI




Item Form


Liquid




Ingredients


Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, C12-15 Alkyl Benzoate, Hydrolyzed Silk, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Hydrolyzed Corn Protein, Phenoxyethanol, Aqua/Water/Eau, Fragrance (Parfum), Benzyl Benzoate, Butylphenyl Methylpropional, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hexyl Cinnamal, Citronellol, Coumarin, Linalool, GeraniolCyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, C12-15 Alkyl Benzoate, Hydrolyzed Silk, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Hydrolyzed…

See more





Product Benefits


Helps strengthen your hair, providing incredible softness, manageability and shine without any build-up.Helps strengthen your hair, providing incredible softness, manageability and shine without any build-up.

See more





Hair Type


Treatments",$17.76,4.8 out of 5 stars,"21,933 ratings"
424,B000BX5FS8,"CHI Straight Guard Smoothing Styling Cream, 8.5 FL Oz",Hair Care,"Brand


CHI




Item Form


Liquid




Ingredients


Aqua/Water/Eau, Polyacrylamide, Hydrolyzed Silk, Panthenol, Cocodimonium Hydroxypropyl Hydrolyzed Keratin, C13-14 Isoparaffin, PVP, Guar Hydroxypropyltrimonium Chloride, Caprylyl Glycol, Phenoxyethanol, Mica, Titanium Dioxide (CI 77891), Laureth-7, Hydroxypropyl Guar, Potassium Sorbate, Hexylene Glycol, Citric Acid, Alumina, Silica, Fragrance (Parfum), Benzyl Benzoate, Butylphenyl Methylpropional, Hexyl Cinnamal.Aqua/Water/Eau, Polyacrylamide, Hydrolyzed Silk, Panthenol, Cocodimonium Hydroxypropyl Hydrolyzed Keratin, C13-14 Isoparaffin, PVP, Guar Hydroxypropy…

See more





Product Benefits


Provides outstanding heat protection, preventing damage from the hottest heat styling tools.




Hair Type


Frizzy, Curly",$8.50,4.5 out of 5 stars,"3,998 ratings"
425,B000BZB1FC,Mary Kay Extra Emollient Night Cream 2.1 ounce,Skin Care,"Item Form


Cream




Brand


Mary Kay




Skin Type


Dry




Age Range (Description)


Adult




Skin Tone


All",$17.50,4.8 out of 5 stars,"2,760 ratings"
426,B000C1UAY8,"Sung by Alfred Sung for Women, Eau De Toilette Spray, 1-Ounce",Fragrance,"Brand


Alfred Sung




Scent


Alfred SUNG, Alfred Sung




Ingredients


Perfumed alcohol, water, essential oils, natural ingredients




Item Form


Spray




Item Weight


0.12 Kilograms",$5.66,4.7 out of 5 stars,"2,975 ratings"
427,B000C1UCTQ,Jadore By Christian Dior For Women. Eau De Parfum Spray 3.4 Ounces,Fragrance,"Brand


Christian Dior




Scent


J'adore Dior




Ingredients


Floral orchids violets rose and blackberry musk a sensual aroma.




Item Form


Spray




Item Weight


0.1 Grams",$110.87,4.7 out of 5 stars,"2,149 ratings"
428,B000C1UD4K,"Clinique Happy for Men Eau de Toilette Spray, 3.4 Ounce",Fragrance,"Brand


Clinique




Scent


Aromatic




Ingredients


Water/Aqua/Eau, Propylene Glycol, Sorbitol, Dimethicone, Stearyl Alcohol, Behenyl Alcohol, Behentrimonium Chloride, Ethylhexyl Palmitate, Pentapeptide-29 Cysteinamide, Pentapeptide-30 Cysteinamide, Tetrapeptide-28 Argininamide, Tetrapeptide-29 Argininamide, Hydrolyzed Keratin, Cocodimonium Hydroxypropyl Hydrolyzed Keratin, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrolyzed Algin, Sea Water/Maris Aqua/Eau De Mer, Chlorella Vulgaris Extract, Isopropyl Alcohol, Aminopropyl Dimethicone, Steartrimonium Chloride, Sodium Citrate, Citric Acid, Peg-90M, Peg-6 Methyl Ether Dimethicone, Iodopropynyl Butylcarbamate, Peg-4 Laurate, Stearyl Dihydroxypropyldimonium Oligosaccharides, Dmdm Hydantoin, Sodium Hydroxide, Limonene, Benzyl Benzoate, Fragrance/Parfum, Ext. Violet 2 (Ci 60730), Yellow 5 (Ci 19140), Blue 1 (Ci 42090).Water/Aqua/Eau, Propylene Glycol, Sorbitol, Dimethicone, Stearyl Alcohol, Behenyl Alcohol, Behentrimonium Chloride, Ethylhexyl Palmitate, Pen…

See more





Item Form


Spray




Item Weight


0.45 Grams",$46.82,4.8 out of 5 stars,"3,073 ratings"
429,B000C1UDPO,"Cuba Variety By Cuba For Men. Set-4 Piece Variety spray With Cuba Gold, Blue, Red & Orange & All Are EDT spray 1.17 Ounces",Fragrance,"Brand


Cuba




Ingredients


Notes of bergamot lavender and vetiver blended with woods and jasmine.




Item Form


Spray




Item Weight


0.63 Grams




Item Volume


140 Milliliters",$19.98,4.1 out of 5 stars,"1,574 ratings"
430,B000C1UED0,"Diamonds and Rubies by Elizabeth Taylor for Women, Eau De Toilette Spray, 3.3-Ounce",Fragrance,"Brand


Elizabeth Taylor




Scent


Oriental Floral




Item Form


Spray




Item Weight


0.03 Kilograms




Item Volume


3.3 Fluid Ounces",$17.33,4.5 out of 5 stars,"2,118 ratings"
431,B000C1UEGC,Realm By Erox Corporation For Men. Eau De Cologne Spray 3.4 Oz.,Fragrance,"Brand


Erox




Scent


Woodsy




Ingredients


Mandarin orange berry ginger and watery notes.




Item Form


Spray




Item Weight


0.65 Pounds",$24.99,4.6 out of 5 stars,"1,074 ratings"
432,B000C1UEOY,Beyond Paradise By Estee Lauder For Women. Eau De Parfum Spray 3.4 Oz.,Fragrance,"Brand


Estee Lauder




Ingredients


Top Notes: Eden's Mist, Blue Hyacinth, Orange Flower Templar, Jabuticaba Fruit. Heart Notes: Laelia Orchid, Crepe Jasmin, Mahonia Japonica, Pink Honeysuckle. Base Notes: Natal Plum Blossoms, Ambrette Seed, Zebrano Wood, Golden Melaleuca Bark.Top Notes: Eden's Mist, Blue Hyacinth, Orange Flower Templar, Jabuticaba Fruit. Heart Notes: Laelia Orchid, Crepe Jasmin, Mahonia Japonica, Pink Honeysuckle.…

See more





Item Form


Spray




Item Weight


0.1 Kilograms




Item Volume


3.4 Fluid Ounces",$263.30,4.4 out of 5 stars,132 ratings
433,B000C1UEZI,"Geoffrey Beene Grey Flannel Men's Perfume, Eau De Toilette Daytime Luxurious Spray, 4 oz",Fragrance,"Brand


Geoffrey Beene




Scent


GREY FLANNEL, Geoffrey Beene




Ingredients


Orange lemon bergamot oakmoss sandalwood and patchouli.




Item Form


Liquid




Item Weight


247 Grams",$14.23,4.4 out of 5 stars,"4,924 ratings"
434,B000C1UFDE,Amarige By Givenchy For Women. Eau De Toilette Spray 3.3 Oz.,Fragrance,"Brand


Givenchy




Scent


Floral




Ingredients


Notes: Neroli, Mandarin, Violet leaves, Rosewood, Gardenia, Red fruits, Ylang-Ylang, Acacia Farnesiana, Tonka Bean, Woods, AmbergrisNotes: Neroli, Mandarin, Violet leaves, Rosewood, Gardenia, Red fruits, Ylang-Ylang, Acacia Farnesiana, Tonka Bean, Woods, Ambergris

See more





Item Form


Spray




Item Weight


4 Ounces",$53.70,4.7 out of 5 stars,"2,798 ratings"
435,B000C1UFHU,Very Irresistible By Givenchy For Women. Eau De Toilette Spray 2.5 Ounces,Fragrance,"Brand


Givenchy




Scent


Floral Fruity




Ingredients


Peony and musk a lovely romantic flavor.




Item Form


Spray




Item Weight


1 Pounds",$59.39,4.6 out of 5 stars,"1,645 ratings"
436,B000C1UFP2,Drakkar Noir By Guy Laroche For Men. Eau De Toilette Spray 3.4 Fl Oz,Fragrance,"Brand


Guy Laroche




Scent


Aromatic




Ingredients


Alcohol, Water, Fragrance, Bht.




Item Form


Spray




Item Weight


0.1 Kilograms",$27.36,4.6 out of 5 stars,"3,993 ratings"
437,B000C1VSUS,Azzaro Chrome Eau de Toilette - Cologne for Men,Fragrance,"Brand


Azzaro




Scent


The citrus accord of bergamot are balanced with aquatic notes and intense woods for an easy to wear mens fragrance.The citrus accord of bergamot are balanced with aquatic notes and intense woods for an easy…

See more





Ingredients


Alcohol, Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl, Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, BHT, Limonene, Butylphenyl Methylpropional, Coumarin, Benzyl Benzoate, Evernia Prunastri (Oakmoss) Extract, Geraniol, Citral, Isoeugenol, CI 60730/Ext. Violet 2, CI 42090/Blue 1, CI 19140/Yellow 5, [C0967C].Alcohol, Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl, Methoxycinnamate, Butyl Meth…

See more





Item Form


Spray




Item Weight


1 Pounds",$122.00,4.7 out of 5 stars,"3,995 ratings"
438,B000C1VT9S,Bvlgari Omnia By Bvlgari For Women. Eau De Parfum Spray 1.3 Ounces,Fragrance,"Brand


BVLGARI




Item Form


Spray




Item Weight


1 Ounces




Item Volume


40 Milliliters




Age Range (Description)


Adult",$35.80,4.5 out of 5 stars,391 ratings
439,B000C1VVF0,Cuba Gold By Cuba For Men. Eau De Toilette Spray 3.3 Ounces,Fragrance,"Brand


Cuba




Ingredients


An exotic essence of bergamot lavender and vetiver blended with woods and jasmine.




Item Form


Spray




Item Weight


1 Pounds




Item Volume


100 Milliliters",$16.25,4.6 out of 5 stars,"1,659 ratings"
440,B000C1VWIQ,Youth Dew by Estee Lauder for Women - 2.25 Ounce EDP Spray,Fragrance,"Brand


Estee Lauder




Scent


Oriental




Ingredients


Alcohol Denat.; Youth-Dew Perfume (Parfum); Water\Aqua\Eau; Benzyl Salicylate; Linalool; Geraniol; Hydroxycitronellal; Limonene; Eugenol; Coumarin; Cinnamyl Alcohol; Hexyl Cinnamal; Benzyl Alcohol; Evernia Prunastri (Oakmoss) Extract; Citronellol; Benzyl Benzoate; Farnesol; Citral; Isoeugenol; Cinnamal; Amyl Cinnamal Alcohol Denat.; Youth-Dew Perfume (Parfum); Water\Aqua\Eau; Benzyl Salicylate; Linalool; Geraniol; Hydroxycitronellal; Limonene; Eugenol; Coumarin; Ci…

See more





Item Form


Flüssig




Item Weight


2.25 Ounces",$41.79,4.7 out of 5 stars,"3,137 ratings"
441,B000C1VX3A,"Wings by Giorgio Beverly Hills for Women, Eau De Toilette Spray, 3-Ounce",Fragrance,"Brand


GIORGIO




Scent


WINGS, Giorgio Beverly Hills




Ingredients


Rare exotic florals with drying notes of amber musk and woods.




Item Form


Spray




Item Weight


0.09 Kilograms",$18.70,4.7 out of 5 stars,"1,647 ratings"
442,B000C1VX5S,Organza By Givenchy For Women. Eau De Parfum Spray 3.3 Ounces,Fragrance,"Brand


Givenchy




Scent


Oriental Floral




Item Form


Spray




Item Weight


94 Grams




Item Volume


3.3 Fluid Ounces",$59.62,4.6 out of 5 stars,"2,092 ratings"
443,B000C1VX6M,Pi By Givenchy For Men. Eau De Toilette Spray 3.3 Ounces,Fragrance,"Brand


Givenchy




Scent


Sandalwood, Patchouli




Ingredients


Notes: Basil, Pine Needle, Infinium




Item Form


Liquid




Item Weight


0.13 Grams",$52.56,4.7 out of 5 stars,"4,085 ratings"
444,B000C1VY9I,"Jean Paul Gaultier Classique Women Eau De Toilette Spray, 1.7 Ounce",Fragrance,"Brand


Jean Paul Gaultier




Scent


Oriental




Ingredients


Notes: Rum Essence, Bulgarian Rose, Chinese Star Anise, Tunisian Orange blossom, Italian tangerine, Indian Ginger, Orchid, Florentine Iris, Ylang-Ylang, Vanilla Daffodil, Amber, Tonka Bean, MuskNotes: Rum Essence, Bulgarian Rose, Chinese Star Anise, Tunisian Orange blossom, Italian tangerine, Indian Ginger, Orchid, Florentine Iris, Ylang-Ylang, V…

See more





Item Form


Spray




Item Weight


11 Pounds",$62.67,4.6 out of 5 stars,"2,292 ratings"
445,B000C1VYSE,"Lacoste Red Eau de Toilette Spray, 2.5 Fl Oz",Fragrance,"Brand


Lacoste




Scent


Lacoste Style In Play, Lacoste




Ingredients


Patchouli jasmine green apple cedar leaves white musk vetiver and woods.




Item Form


Spray




Item Weight


125 Grams",$75.00,4.7 out of 5 stars,"7,091 ratings"
446,B000C1W032,"Montblanc Individuel Eau de Toilette, 2.5 Fl Oz",Fragrance,"Brand


MONTBLANC




Scent


Individuelle, Mont Blanc




Ingredients


ALCOHOL - PARFUM (FRAGRANCE) - LIMONENE - HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE - LINALOOL - COUMARIN - ALPHA-ISOMETHYL IONONE - CITRONELLOL - GERANIOL - CITRAL - CINNAMAL - EUGENOL - HYDROXYCITRONELLAL - AQUA (WATER) - ETHYLHEXYL METHOXYCINNAMATE - BENZOPHENONE-3 - BUTYL METHOXYDIBENZOYLMETHANE - BHT - TRIETHANOLAMINE - DISODIUM EDTA - CI 19140 (YELLOW 5) - CI 17200 (RED 33) - CI 42090 (BLUE 1) - CI 60725 (VIOLET 2)ALCOHOL - PARFUM (FRAGRANCE) - LIMONENE - HYDROXYISOHEXYL 3-CYCLOH…

See more





Item Form


Spray




Item Weight


0.1 Kilograms",$75.00,4.5 out of 5 stars,"2,199 ratings"
447,B000C1W38O,"Perry Ellis 360 Red for Men, 3.4 fl oz EDT, Gray",Fragrance,"Brand


Perry Ellis




Scent


Citrus




Ingredients


Lime, Bergamot, Cinnamon, Orange, Mandarin Orange, Cloves




Item Form


Spray




Item Weight


0.36 Kilograms",$23.58,4.6 out of 5 stars,"4,867 ratings"
448,B000C1W39S,Perry Ellis 360 White By Perry Ellis For Women. Eau De Parfum Spray 3.4 Ounces,Fragrance,"Brand


Perry Ellis




Scent


Perry Ellis 360 White, Perry Ellis




Ingredients


Notes: Green Mandarin, Wet Bamboo Leaf, White Peppercorns, Cardamom, Purple Orchid, Gingerlily, Jonquil, Orange Flower petals, White Amber, Musk, VanillaNotes: Green Mandarin, Wet Bamboo Leaf, White Peppercorns, Cardamom, Purple Orchid, Gingerlily, Jonquil, Orange Flower petals, White Amber, Musk,…

See more





Item Form


Spray




Item Weight


0.83 Pounds",$51.13,4.4 out of 5 stars,252 ratings
449,B000C1W3JS,Polo Black by Ralph Lauren for Men - 4.2 Ounce EDT Spray,Fragrance,"Brand


RALPH LAUREN




Scent


Woody, Aromatic




Ingredients


Tonka bean iced mango patchouli noir spanish sage and silver armoise




Item Form


Spray




Item Volume


125 Milliliters",$64.99,4.7 out of 5 stars,"3,302 ratings"
450,B000C1W44M,"Ciara by REVLON Perfume for Women, 2.3 Fl. Oz., 100% strength concentrated spray",Fragrance,"Brand


REVLON




Scent


CIARA 100%, Revlon




Ingredients


Alcohol Denat., Aqua (Water), Fragrance (Parfum), Benzyl Benzoate, Alpha-methyl Ionone, Amyl Cinnamal, Anise Alcohol, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Citral, Citronellol, Coumarin, Eugenol, Evernia Prunastri (Oakmoss) Extract, Farnesol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl, Hexyl Benzoate, Bht, Orange 4 (Cl 15510).Alcohol Denat., Aqua (Water), Fragrance (Parfum), Benzyl Benzoate, Alpha-methyl Ionone, Amyl Cinnamal, Anise Alcohol, Benzyl Alcohol, Benzyl Cin…

See more





Item Form


Liquid




Item Weight


70.88 Grams",$13.29,4.6 out of 5 stars,"3,143 ratings"
451,B000C1W5LE,Alien By Thierry Mugler For Women. Eau De Parfum Non Refillable Spray 1 Ounces,Fragrance,"Brand


Thierry Mugler




Scent


Alien, Thierry Mugler




Ingredients


Amber vanilla orange blossom woods




Item Form


Spray




Item Weight


30 Grams",$42.75,4.6 out of 5 stars,"2,397 ratings"
452,B000C1W6P4,Emanuel Ungaro Iii For Men. Eau De Toilette Spray 3.4Oz..,Fragrance,"Brand


Emanuel Ungaro




Scent


UNGARO III, Ungaro




Ingredients


Notes: Pepper, Lemon, Orange, Geranium, Patchouli, Vetiver, Sandalwood




Item Form


Spray




Item Weight


0.65 Pounds",$24.31,4.4 out of 5 stars,254 ratings
453,B000C1Z19M,"Alfred Sung SHI Eau De Parfum Spray, Perfume for Women with Fig Leaves & Lilies, 3.4 oz",Fragrance,"Brand


Alfred Sung




Scent


SHI, Alfred Sung




Ingredients


Notes: Water Lily, Fig Leaves, Orange, Frangipani




Item Form


Spray




Item Weight


0.29 Kilograms",$22.79,4.7 out of 5 stars,"3,190 ratings"
454,B000C1Z2D2,Calvin Klein Obsession for Men Eau de Toilette,Fragrance,"Brand


Calvin Klein




Scent


Sandalwood, Lavender, Musk , Spices, Myrrh, Mandarin, Bergamot, Patchouli




Ingredients


Mandarin and spice with low tones of musk sandalwood and amber.




Item Form


Liquid




Item Weight


0.47 Ounces",$65.00,4.7 out of 5 stars,"5,568 ratings"
455,B000C1Z3LS,"Happy By Clinique For Women, EDP, 3.4 Fl Oz",Fragrance,"Brand


Clinique




Scent


Fresh




Ingredients


Bergamot, Boysenberry, Honeysuckle, Bushflower, Grapefruit, Moss, Freesia, Lemon, Hawaiian wedding flowerBergamot, Boysenberry, Honeysuckle, Bushflower, Grapefruit, Moss, Freesia, Lemon, Hawaiian wedding flower

See more





Item Form


Spray




Item Weight


0.33 Kilograms",$47.49,4.7 out of 5 stars,"14,755 ratings"
