,asin,name,category,description,price,rating,No_of_Rating
522,B0018V78OG,"Silicon Mix Silicon Mix Proteina De Perla Protein Avanti Treatment Pearl, 16 Ounce, 16 Ounces",Hair Care,"Brand


Silicon Mix




Scent


Clean Scent




Hair Type


Dry




Liquid Volume


30 Milliliters




Ingredients


Water, Mineral Oil, Cetyl Alcohol, Stearyl Alcohol, Glycerine, Citric Acid, Cetrimonium Chloride, Dimethycone Copolyol, Cyclomethicone, Keratin, Ceramide, Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate, Fragrance.Water, Mineral Oil, Cetyl Alcohol, Stearyl Alcohol, Glycerine, Citric Acid, Cetrimonium Chloride, Dimethycone Copolyol, Cyclomethicone, Keratin, Cer…

See more",$6.48,4.5 out of 5 stars,457 ratings
523,B0018ZMQE4,"Skin Obsession 40% 2 phase Combination Chemical Glycolic/Salicylic/lactic Peel for Acne, Fine Lines",Skin Care,"Brand


Skin Obsession




Ingredients


Step one: Ethanol, Salicylic Acid, Lactic Acid Step 2: Glycolic Acid, dd water




Product Benefits


Anti-Aging




Active Ingredients


Lactic_acid, Salicylic_acid, Glycolic_acid




Item Weight


181.5 Grams",$30.99,4.4 out of 5 stars,153 ratings
524,B0018ZMU04,"Skin Obsession 30% Glycolic Acid Peel ~ Treats Acne Scars, Acne, Dark Circles, & Fine Lines",Skin Care,"Brand


Skin Obsession




Ingredients


Purified Water, Glycolic Acid




Product Benefits


Smooths




Active Ingredients


Glycolic_acid




Item Weight


136.1 Grams",$16.99,4.1 out of 5 stars,801 ratings
525,B0018ZRTZA,"Skin Obsession 40% Glycolic Acid Peel for Acne, Scars, Age Spots & Lines",Skin Care,"Brand


Skin Obsession




Ingredients


Water, Glycolic Acid




Product Benefits


Smooth




Active Ingredients


Glycolic_acid




Skin Type


Acne Prone,Dry,All Skin Types",$30.36,4.2 out of 5 stars,"1,626 ratings"
526,B0018ZTKC0,Skin Obsession 85% Lactic Acid Antiaging Peel,Skin Care,"Brand


Skin Obsession




Ingredients


Lactic Acid, Distilled sterile water




Product Benefits


Safe for sensitive skin




Active Ingredients


Lactic_acid, Helps improve tone and texture over time




Item Weight


136.1 Grams",$21.99,4.6 out of 5 stars,178 ratings
527,B00194Q7BC,"Malibu C Hard Water Wellness Set , 6 Piece Set",Hair Care,"Scent


Orange




Ingredients


-Hard Water Wellness Shampoo Ingredients: Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Butylene Glycol, Disodium Laureth Sulfosuccinate, Glycerin, Cocamidopropyl Betaine, PEG-120 Methyl Glucose Dioleate, Sodium Ascorbate, Disodium EDTA, Sodium Gluconate, Hydrolyzed Rice Protein, Panthenol, Linum Usitatissimum Seed Extract, Lauramide MIPA, Glucose, Citric Acid, Polyquaternium-10, Sodium Lauryl Sulfoacetate, Poly(C20-28 Olefin), Potassium Sorbate, PEG-16 Macadamia Glycerides, Phenoxyethanol, Limonene, Linalool, Fragrance/Parfum. Hard Water Wellness Conditioner Ingredients: Water/Aqua/Eau, Cetearyl Alcohol, Glycerin, Isopropyl Myristate, Butylene Glycol, Olea Europaea Fruit Oil, Stearalkonium Chloride, Cetyl Alcohol, Dimethicone, Sodium Ascorbate, Panthenol, Behentrimonium Chloride, Cetrimonium Chloride, Propylene Glycol, Polyquaternium-37, Linum Usitatissimum Seed Extract, Polyquaternium-7, Tocopherol, Hydrolyzed Rice Protein, Polyquaternium-4, Tocotrienols, Citric Acid, Phenoxyethanol, C12-15 Alkyl Benzoate, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool, Fragrance/Parfum. Hard Water Wellness Hair Remedy Ingredients: Glucose, Ascorbic Acid, Sodium Gluconate, Sodium Cocoyl Isethionate, Disodium EDTA, Citric Acid, Xanthan Gum, Betaine.-Hard Water Wellness Shampoo Ingredients: Water/Aqua/Eau, Sodium C14-16 Olefin Sulfona…

See more





Brand


Malibu C




Item Weight


255 Grams




Material Type Free


Paraben free,sulfate free",$30.00,4.4 out of 5 stars,"8,519 ratings"
528,B00195MZUI,TriDerma Facial Redness Relief Gentle Face Cream (2.2 Ounces),Skin Care,"Special Ingredients


Petrolatum




Item Form


Cream




Brand


TriDerma




Skin Type


Acne Prone




Age Range (Description)


Adult",$15.99,4.2 out of 5 stars,297 ratings
529,B001965UU4,"SexyHair Big What A Tease Backcomb in a Bottle Firm Volumizing Hairspray, 4.2 Oz | Up to 72 Hour Humidity Resistance | All Hair Types",Hair Care,"Brand


SexyHair




Item Form


Liquid




Product Benefits


Give your hair up to 72 hours of humidity resistance




Hair Type


Oily, Dry, Normal




Liquid Volume


4.2 Fluid Ounces",$19.95,4.5 out of 5 stars,684 ratings
530,B00198ZOU8,"Soft 'N Style Hair Donut Black, 0.005 Ounce",Hair Care,"Color


Black




Brand


Soft 'N Style




Item Dimensions LxWxH


6.4 x 4.6 x 1 inches




Item Weight


0.05 Pounds",$3.49,4.2 out of 5 stars,509 ratings
531,B00199YUBG,"Desert Essence Tea Tree Oil Skin Ointment - 1 Fl Ounce - Jojoba & Lavender Essential Oils - Vitamin E - Sweet Almond Extract - Moisturizer For Dry Skin, Skin Irritations, Cuticles",Skin Care,"Special Ingredients


Tea Tree




Item Form


Ointment




Brand


Desert Essence




Skin Type


Dry




Age Range (Description)


Adult",$7.99,4.4 out of 5 stars,"1,391 ratings"
532,B0019AA9YM,Joico Color Endure Violet Shampoo For Long-Lasting Color | Increase Color Longevity & Reduce Tonal Change | Sulfate - Free | For Cool Blonde and Gray Hair,Hair Care,"Brand


Joico




Hair Type


Color Treated, Chemically Treated




Liquid Volume


33.8 Fluid Ounces




Item Weight


1 Pounds




Ingredients


WATER/AQUA/ EAU, SODIUM METHYL COCOYL TAURATE, COCAMIDOPROPYL BETAINE, COCAMIDE MEA, GLYCOL STEARATE, PENTAPEPTIDE-29 CYSTEINAMIDE, PENTAPEPTIDE-30 CYSTEINAMIDE, TETRAPEPTIDE-28 ARGININAMIDE, TETRAPEPTIDE- 29 ARGININAMIDE, HYDROLYZED KERATIN, COCODIMONIUM HYDROXYPROPYL HYDROLYZED KERATIN, PANTHENOL, POLYQUATERNIUM-10, CITRIC ACID, PROPYLENE GLYCOL, POLYQUATERNIUM- 7, DIAZOLIDINYL UREA, PEG-150 PENTAERYTHRITYL TETRASTEARATE, TETRASODIUM EDTA, SILICONE QUATERNIUM-16, AMODIMETHICONE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, UNDECETH-11, C11-15 PARETH-7, BUTYLOCTANOL, UNDECETH-5, LAURETH-9, GLYCERIN, TRIDECETH- 12, IODOPROPYNYL BUTYLCARBAMATE, PPG-12-BUTETH-16, POLYAMIDE-2, LIMONENE, LINALOOL, FRAGRANCE/ PARFUM, EXT. VIOLET 2 (CI 60730), RED 33 (CI 17200).WATER/AQUA/ EAU, SODIUM METHYL COCOYL TAURATE, COCAMIDOPROPYL BETAINE, C…

See more",$33.99,4.6 out of 5 stars,"2,570 ratings"
533,B0019CS6VI,Goody Clean Radiance Oval Cushion Hair Brush,Hair Care,"Hair Type


All




Product Benefits


Detangle, Styling




Brand


GOODY




Item Weight


0.34 Pounds




Shape


Oval",$9.92,4.6 out of 5 stars,"1,324 ratings"
534,B0019CTF36,"Dial Antibacterial Liquid Hand Soap, White Tea, 7.5 Ounce (Pack of 12)",Skin Care,"Item Form


Liquid




Brand


Dial




Scent


Tea Tree




Age Range (Description)


Adult




Ingredients


Active Ingredient: Benzethonium Chloride 0.1% Inactive Ingredients: Aqua (Water, Eau) · Cetrimonium Chloride · Glycerin · Lauramine Oxide · Lauramidopropylamine Oxide · PEG-120 Methyl Glucose Dioleate · Citric Acid · Cocamide MEA · Sodium Benzoate · Sodium Chloride · Parfum (Fragrance) · Myristamidopropylamine Oxide · Tocopheryl Acetate · Dimethyl Lauramine · Tetrasodium EDTA · Camellia Sinensis Leaf Extract · CI 17200 (Red 33) · CI 42090 (Blue 1)Active Ingredient: Benzethonium Chloride 0.1% Inactive Ingredients: Aqua (Water, Eau) · Cetrimonium Chloride · Glycerin · Lauramine Oxide · Lauramidopr…

See more",$17.50,4.8 out of 5 stars,"1,601 ratings"
535,B0019CU6T8,Goody Clean Radiance Paddle Brush Heads Up,Hair Care,"Color


Copper




Hair Type


All




Product Benefits


Detangle, Styling




Brand


GOODY




Item Weight


0.04 Pounds",$9.55,4.6 out of 5 stars,"1,324 ratings"
536,B0019FEMIG,"SAGA REMY YAKY GOLD 14"" Solid Color",Hair Care,"Color


Jet Black




Material


Human Hair




Installation Type


Sew-In




Hair Type


Curly




Brand


SAGA REMY YAKY GOLD",$56.99,4.2 out of 5 stars,22 ratings
537,B0019GXOXY,"Beauty without Cruelty Renewal Moisturizer Vitamin C with coq10, 2oz",Skin Care,"Special Ingredients


Vitamin C




Item Form


Cream




Brand


Beauty Without Cruelty




Skin Type


Dry




Age Range (Description)


Adult",$17.51,4.4 out of 5 stars,290 ratings
538,B0019IVEEI,theBalm Bahama Mama Bronzer,Makeup,"Color


Natural Matte




Brand


TheBalm




Ingredients


MICA, KAOLIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, MAGNESIUM STEARATE, CERA CARNAUBA ((COPERNICIA CERIFERA (CARNAUBA) WAX) CIRE DE CARNAUBA), ISOCETYL STEAROYL STEARATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, PENTYLENE GLYCOL, GLYCERYL CAPRYLATE, HEXYLENE GLYCOL, MAGNOLIA OFFICINALIS BARK EXTRACT, IRON OXIDES (CI 77491, CI 77492, CI 77499), MANGANESE VIOLET (CI 77742) MICA, ISOEICOSANE, SILICA, POLYETHYLENE, ZINC STEARATE, POLYISOBUTENE, DIMETHICONE, IRON OXIDES (CI 77491, CI 77492, CI 77499), BISMUTH OXYCHLORIDE (CI 77163).MICA, KAOLIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, MAGNESIUM STEARATE, CERA CARNAUBA ((…

See more





Finish Type


Matte




Item Weight


1.6 Grams",$20.00,4.7 out of 5 stars,"1,433 ratings"
539,B0019LP8UQ,Enjoy Hair Care - 33.8 Ounce Luxury Duo Shampoo and Conditioner Duo,Hair Care,"Scent


Contains Fragrances




Ingredients


Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Lsethionate, Sodium Lauroyl Sacrosinate, Glycol Distearate, Sodium Cocoampoacetate, keratin Amino Acids, Citric Acid, Pisum Sativum Peptide, Cetyl triethylmonium Dimethicone PEG-8 Succinate, Panthenol, PEG-150 Distearate, Guar Hydroxypropyltrimonium Cholride, Tetrasodium Glugamate Diacetate, Sodium Chloride, Phenyl Ethyl Alcohol, Caprylyl Glycol, Ethylhexyl Glycrin, Fragrance, Ceteryl Alcohol, Behentrimonium Chloride, Cetyl EstersWater, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Lsethionate, Sodium Lauroyl Sacrosinate, Glycol Distearate, Sodiu…

See more





Brand


Enjoy




Item Weight


4.81 Pounds




Material Type Free


Sulfate Free",$94.66,4.7 out of 5 stars,739 ratings
540,B0019LPNHY,"NOW Essential Oils, Myrrh Oil Blend, Meditative Aromatherapy Scent, Steam Distilled, 100% Pure, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


20%Myrrh




Ingredients


Pure myrrh oil & pure grapeseed oil




Brand


NOW




Liquid Volume


30 Milliliters",$11.67,4.5 out of 5 stars,521 ratings
541,B0019LRD9A,Enjoy Color Holding Hydrating Shampoo and Conditioner Duo (33.8),Hair Care,"Ingredients


Water/Aqua/Eau, Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Cocamide MIPA, Pisum Sativum (Pea) Peptide, Persea Gratissima (Avocado) Oil, Sodium Cocoyl Isethionate, Polyquaternium-7, PEG-7 Glyceryl Cocoate, Glycerin, Glycol Stearate, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Selaginella Lepidophylla (Resurrection Plant) Extract, Keratin Amino Acids, Aloe Barbadensis Leaf Juice, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, Phenyl Ethyl Alcohol, Caprylyl Glycol, Ethylhexyl Glycerin, Orange 4 (Cl 15510), Red 33 (CL 17200), Fragrance (Parfum), Water/Aqua/Eau, Cetearyl Alcohol, Cetrimonium Bromide, Dimethyl Cyclopentasiloxane, Dimethyl Cyclohexasiloxane, Cetyl Alcohol, Persea Gratissima (Avocado) Oil, Dimethicone, Guar Hydroxypropyltrimonium Chloride, Glycerin, Glyceryl Stearate, Citric Acid, PEG-100 Stearate, PPG-5 Ceteth-20, Tetrasodium Glutamate Diacetate, Phenyl Ethyl Alcohol, Caprylyl Glycol, Ethylhexyl Glycerin, Yellow 5 (Cl 19140), Orange 4 (Cl 15510), Fragrance (Parfum)Water/Aqua/Eau, Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betai…

See more





Brand


Enjoy




Item Weight


3.59 Pounds




Material Type Free


Sulfate Free




Product Benefits


Strengthening, Hydrating, Anti-Fade, Smoothening, Moisturizing",$79.90,4.6 out of 5 stars,476 ratings
542,B0019LRYQW,"NOW Essential Oils, Organic Lavender Oil, Soothing Aromatherapy Scent, Steam Distilled, 100% Pure, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


Organic Lavender




Ingredients


Organic lavender oil (100% pure).




Brand


NOW




Item Form


Liquid




Liquid Volume


1 Fluid Ounces",$17.69,4.6 out of 5 stars,410 ratings
543,B0019LT2I0,Enjoy Sulfate-Free Luxury Shampoo and Conditioner Duo (10.1),Hair Care,"Scent


Contains Fragrances




Ingredients


Shampoo : Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Sodium Lauroyl Sarcosinate, Glycol Distearate, Sodium Cocoampoacetate, Keratin Amino Acids, Citric Acid, Pisum Sativum (Pea) Peptide, Cetyl Triethylmonium Dimethicone PEG-8 Succinate, Panthenol, PEG-150 Distearate, Guar Hydroxypropyltrimonium Chloride, Tetrasodium Glutamate Diacetate, Sodium Chloride, Phenyl Ethyl Alcohol, Caprylyl Glycol, Ethylhexyl Glycerin, Fragrance (Parfum) / Conditioner: Water/Aqua/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Phenyl Trimethicone, Dimethicone, Cetyl Esters, Tetrasodium Glutamate Diacetate, Citric Acid, Keratin Amino Acids, Ascorbic Acid, Ethylhexyl Glycerin, Camelia Oleifera Leaf Extract, Phenyl Ethyl Alcohol, Aloe Barbadensis Leaf Juice, Pisum Sativum (Pea) Peptide, Caprylyl Glycol, Fragrance (Parfum)Shampoo : Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Sodium Lauroyl Sarcosinate, Glycol Dist…

See more





Brand


EN Joy




Item Weight


24 Ounces




Material Type Free


Sulfate Free",$45.99,4.7 out of 5 stars,"1,064 ratings"
544,B0019LTGBS,"NOW Essential Oils, Vanilla Oil, Blend of Pure Vanilla Bean Extract in Pure Jojoba Oil, Sweet Aromatherapy Scent, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


Natural Vanilla (In Jojoba)




Ingredients


Pure vanilla oil & pure jojoba oil




Brand


NOW




Item Form


Liquid




Liquid Volume


30 Milliliters",$21.17,4.4 out of 5 stars,511 ratings
545,B0019LV2QU,"JĀSÖN Maximum Strength Skin Oil, Vitamin E 45,000 IU, 2 Oz",Skin Care,"Special Ingredients


Petrolatum




Item Form


Oil




Brand


JĀSÖN




Skin Type


Anti-aging; Wrinkles; Fine lines




Age Range (Description)


Adult",$9.69,4.6 out of 5 stars,"4,063 ratings"
546,B0019LVG52,"NOW Essential Oils, Lavender & Tea Tree Oil, Stimulating Aromatherapy Scent, Blend of Pure Lavender Oil and Pure Tea Tree Oil, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


Lavender & Tea Tree Oil




Ingredients


Pure lavender oil & pure tea tree oil




Brand


NOW




Item Form


Oil




Liquid Volume


30 Milliliters",$10.90,4.7 out of 5 stars,778 ratings
547,B0019LWU2K,"NOW Solutions, Vegetable Glycerin, 100% Pure, Versatile Skin Care, Softening and Moisturizing, 16-Ounce",Skin Care,"Special Ingredients


Glycerin, Coconut oil




Item Form


Oil




Brand


NOW




Skin Type


Oily




Age Range (Description)


Adult",$6.79,4.7 out of 5 stars,"22,230 ratings"
548,B0019QHUTI,"Designer Skin BombShell, 100XXBronzer, 13.5-Ounce Bottle",Skin Care,"Brand


Designer Skin




Ingredients


Aloe vera




Skin Tone


Tan




Product Benefits


Moisturizing




Item Weight


0.5 Pounds",$34.95,4.5 out of 5 stars,"1,498 ratings"
549,B0019QU5P4,"Blue Lizard Face Mineral-Based(Combining mineral and chemical UV protectors) Sunscreen with Hydrating Hyaluronic Acid SPF 30+ UVA/UVB Protection, 3 oz",Skin Care,"Ingredients


Active Ingredients: Zinc Oxide (8%), Octinoxate (5.5%) Inactive Ingredients: Beeswax, BHT, C12-15 Alkyl Benzoate, C13-14 Isoparaffin, Caffeine, Camellia Sinensis Leaf (Green Tea) Extract, Caprylyl Glycol, Chlorphenesin, Cyclomethicone, Dimethoxydiphenylsilane, Isostearyl Alcohol, Laureth-7, Lauryl PEG/PPG 18/18 Methicone, Phenoxyethanol, Polyacrylamide, Purified Water, Sodium Hyaluronate, Tocopheryl Acetate (Vitamin E), TriethoxycaprylylsilaneActive Ingredients: Zinc Oxide (8%), Octinoxate (5.5%) Inactive Ingredients: Beeswax, BHT, C12-15 Alkyl Benzoate,…

See more





Scent


Unscented




Sun Protection


30+ SPF




Item Weight


0.22 Pounds




Skin Type


Sensitive",$17.64,4.7 out of 5 stars,"2,505 ratings"
550,B0019RO78E,"Yacht Man Red by Myrurgia Eau De Toilette Spray for Men, 3.40 Ounce",Fragrance,"Brand


Myrurgia




Item Form


Spray




Item Weight


0.21 Pounds




Item Volume


100 Milliliters




Age Range (Description)


Adult",$10.33,4.1 out of 5 stars,"1,370 ratings"
551,B0019RVJGC,"Trind Nail Repair Natural Promotes Nail Growth for Damaged Nails, Thin and Weak Nails","Foot, Hand & Nail Care","Brand


Trind Hand and Nail Care




Ingredients


Ethyl Acetate, Butyl Acetate, Nitrocellulose, Acetyl Triethyl Citrate, Isopropyl Alcohol, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, N-butyl Alcohol, Acrylates Copolymer, Formaldehyde, Sucrose Benzoate, Stearalkonium Hectorite, Titanium Dioxide (CI 77891), Benzophenone-3, Acetyl Tributyl Citrate, Citric Acid, Benzophenone- 1Ethyl Acetate, Butyl Acetate, Nitrocellulose, Acetyl Triethyl Citrate, Isopropyl Alcohol, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer,…

See more





Item Weight


2.1 Ounces




Liquid Volume


9",$18.95,4.6 out of 5 stars,"1,031 ratings"
552,B0019TX4MW,Orly Top 2 Bottom Basecoat - 0.6 oz,"Foot, Hand & Nail Care","Brand


Orly




Finish Type


Glossy




Age Range (Description)


Adult




Liquid Volume


177 Milliliters




Item Weight


0.17 Pounds",$9.40,4.5 out of 5 stars,83 ratings
553,B0019WFWMY,Benefit Cosmetics High Brow,Makeup,"Brand


Benefit




Item Form


Pencil




Item Weight


0.05 Pounds




Item Dimensions LxWxH


1.97 x 1.97 x 1.97 inches




Age Range (Description)


Adult",$37.02,4.7 out of 5 stars,136 ratings
554,B0019X2C3A,"OPI Nail Envy, Nail Strengthener, Nail Treatment, 0.5 Fl oz","Foot, Hand & Nail Care","Item Form


Paste




Brand


OPI




Color


Nail Envy - Dry & Brittle




Special Feature


Rich color, intense shine, and lasting wear of gels




Age Range (Description)


Adult




Liquid Volume


15 Milliliters




Item Dimensions LxWxH


1.91 x 1.56 x 5.25 inches




Item Weight


0.15 Pounds",$17.95,4.6 out of 5 stars,"30,645 ratings"
555,B0019XZ57U,"Nail Tek Intensive Therapy 2, Nail Strengthener for Soft and Peeling Nails, 0.5 oz x 2-Pack","Foot, Hand & Nail Care","Color


Intensive Therapy 2




Brand


Nail Tek




Skin Tone


All




Finish Type


Natural




Item Weight


1 Ounces",$13.42,4.5 out of 5 stars,"6,137 ratings"
556,B001A38Q52,"Diane 2"" Bobby Pins, Bronze, 300-pack Tub",Hair Care,"Color


Bronze




Brand


Diane




Material


Rubber




Hair Type


All




Item Dimensions LxWxH


2 x 0.06 x 0.19 inches",$4.99,4.1 out of 5 stars,363 ratings
557,B001A3ATP2,"Diane, 2"" Bobby Pins D452, BLACK, 300 Count",Hair Care,"Color


BLACK




Brand


Diane




Material


Rubber




Pattern


Solid




Item Dimensions LxWxH


2 x 0.06 x 0.19 inches",$6.00,4.4 out of 5 stars,642 ratings
558,B001A3S9AY,Tea Tree Hair and Scalp Treatment,Hair Care,"Brand


Tea Tree




Scent


Tea Tree Oil, Peppermint and Lavender




Hair Type


All




Liquid Volume


16.9 Fluid Ounces




Ingredients


Aqua (Water, Eau), Cetyl Alcohol, Isohexadecane, Isododecane, Cetearyl Alcohol, Stearyl Alcohol, Parfum (Fragrance), Stearalkonium Chloride, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Panthenol, Hedychium Coronarium (White Ginger) Flower/Leaf/Stem Extract, Butyrospermum Parkii (Shea) Butter, Algae Extract, Simmondsia Chinensis (Jojoba) Leaf Extract, Aloe Barbadensis Leaf Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrolyzed Soy Protein, Hydrogenated Jojoba Oil, Behentrimonium Methosulfate, Glycerin, Ceteareth-20, Guar Hydroxypropyltrimonium Chloride, Tocopheryl Acetate, Salicylic Acid, Alcohol, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, PEG-12 Dimethicone, Magnesium Chloride, Magnesium Nitrate, Methylchloroisothiazolinone, Methylisothiazolinone, Limonene, Linalool, CitronellolAqua (Water, Eau), Cetyl Alcohol, Isohexadecane, Isododecane, Cetearyl Alcohol, Stearyl Alcoh…

See more",$32.50,4.6 out of 5 stars,"1,991 ratings"
