,asin,name,category,description,price,rating,No_of_Rating
869,B000EVEKMY,"HASK Placenta Super Strength Leave-in Conditioning Hair Treatment Pump, 5 Oz",Hair Care,"Brand


HASK




Hair Type


Damaged,Frizzy




Liquid Volume


5 Fluid Ounces




Ingredients


Water (Eau), Alcohol 408 (Alcohol Denat), placenta protein, Cetrimonium Bromide, Lactic Acid, fragrance (parfum), Stearamide MEA, Polysorbate 80, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Isobutylparaben, Isosteary, Hydroxyethyl Imidazoline, Cetearyl alchohol, Dimethicone, Yellow 5 (Cl19140), Red 4 (Cl 14700)Water (Eau), Alcohol 408 (Alcohol Denat), placenta protein, Cetrimonium Bromide, Lactic Acid, fragrance (parfum), Stearamide MEA, Polysorbate 80, Phenoxy…

See more





Item Dimensions LxWxH


3 x 2 x 1 inches",6.99,4.4,1209
870,B000GG193K,"Nexxus Headress Thickening Leave-In Volumizer Conditioner, Packaging May Vary, 13.5-Ounce Bottle",Hair Care,"Brand


Nexxus




Hair Type


All, Dry




Liquid Volume


13.5 Fluid Ounces




Ingredients


Water (Aqua), Panthenol, Cetyl Alcohol, Wheat Flour (Triticum Vulgare) Lipids, Keratin Amino Acids, Tocopheryl Acetate, Avocado (Persea Gratissima) Oil, Soybean (Glycine Soja) Sterol, Ceramide 3, Tetrahexyldecyl Ascorbate, Alpha-glucan Oligosaccharide, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Myristic Acid, Palmitic Acid, Stearic Acid, Sodium Chloride, Polyglyceryl-3 Distearate, Guar Hydroxypropyltrimonium Chloride, Glycerin, Magnesium Citrate, Cetrimonium Bromide, Stearalkonium Chloride, Peg-75 Lanolin, Stearyl Alcohol, Methylchloroisothiazolinone, Methylisothiazolinone, Polysorbate 60, Methylparaben, Propylparaben, Fragrance (Parfum).Water (Aqua), Panthenol, Cetyl Alcohol, Wheat Flour (Triticum Vulgare) Lipids, Keratin Amino Acids, Tocopheryl Acetate, Avocado (Persea Gratissima) Oil,…

See more





Item Dimensions LxWxH


3.13 x 1.7 x 9.42 inches",199.99,4.5,103
871,B000HX4JWK,"Cellex-C High Potency Serum, 1 Fl Oz",Skin Care,"Ingredients


WATER/AQUA/EAU • ASCORBIC ACID • ACETYL TYROSINE • ZINC SULFATE • SODIUM HYALURONATE • CAMELLIA SINENSIS LEAF EXTRACTWATER/AQUA/EAU • ASCORBIC ACID • ACETYL TYROSINE • ZINC SULFATE • SODIUM HYALURON…

See more





Active Ingredients


Vitamin_c, Hyaluronic_acid




Product Benefits


Regular use will dramatically reduce the visible signs of aging-fine lines, wrinkles, age spots and sagging skinRegular use will dramatically reduce the visible signs of aging-fine lines, wrinkles, age spots a…

See more





Brand


Cellex-C




Skin Type


Sensitive",127.0,4.5,179
872,B000K24ONW,"NOW Essential Oils, Cypress Oil, Balancing Aromatherapy Scent, Steam Distilled, 100% Pure, Vegan, Child Resistant Cap, 1-Ounce",Health Care,"Scent


Cypress




Ingredients


Ingredients: 100% pure cypress oil.




Brand


NOW




Item Form


Oil




Liquid Volume


30 Milliliters",8.6,4.7,782
873,B000L3JYMG,"Lovely by Sarah Jessica Parker for Women, Eau de Parfum, 3.4-Ounce Spray Bottle",Fragrance,"Brand


Sarah Jessica Parker




Scent


Lovely




Ingredients


Mandarin, Rosewood, Lavender, Apple Martini, Patchouli, Paperwhites, Orchid, Cedar, White Amber, MuskMandarin, Rosewood, Lavender, Apple Martini, Patchouli, Paperwhites, Orchid, Cedar, White Amber, Musk

See more





Item Form


Spray




Item Weight


3.4 Ounces",18.81,4.4,6149
874,B000NSTX20,"Sudden Change Under-Eye Firming Serum - Decreases Under-Eye Puffiness, Lines, Wrinkles & Bags - Wear With or Without Makeup - Works in Under 3 Minutes (0.23 oz)",Skin Care,"Ingredients


Water (Aqua), Serum Albumin, SD Alcohol 40, Dimethicone Copolyol, Hyaluronic Acid, Dextran Sulfate, Tetrasodium EDTA, Imidazolidinyl Urea, Quaternium-15, Methylparaben.Water (Aqua), Serum Albumin, SD Alcohol 40, Dimethicone Copolyol, Hyaluronic Acid, Dextran Sulfate, Tetrasodium EDTA, Imidazolidinyl Urea, Qua…

See more





Active Ingredients


Hyaluronic_acid




Product Benefits


Firming




Brand


Sudden Change




Skin Type


Oily",19.53,3.8,1386
875,B000O2PDKQ,Joico K-Pak Hydrator Intense Treatment | Boost Shine | Improve Elasticity | For Dry and Damaged Hair,Hair Care,"Brand


Joico




Hair Type


Dry




Liquid Volume


252 Milliliters




Ingredients


Water, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Cetyl Esters, Lanolin, Pentapeptide-29 Cysteinamide, Pentapeptide-30 Cysteinamide, Tetrapeptide-28 Argininamide, Tetrapeptide-29 Argininamide, Hydrolyzed Keratin, Cocodimonium Hydroxypropyl Hydrolyzed Keratin, Hydrolyzed Keratin PG-Propyl Methylsilanediol, Hydrogenated Olive Oil, Olea Europaea Fruit Oil, Olea Europaea Oil Unsaponifiables, Butyrospermum Parkii Butter, Aleurites Moluccana Seed Oil, Hydrolyzed Wheat Protein, Psidium Guajava Fruit Extract, Aloe Barbadensis Leaf Juice, Oenothera Biennis Oil, Tocopherol Acetate, Hyaluronic Acid, Glycolipids, Amodimethicone, Isopropyl Alcohol, Panthenyl Hydroxypropyl Steardimonium Chloride, Ceteareth-20, Citric Acid, Tetrasodium EDTA, Trideceth-12, Cetrimonium Chloride, Benzophenone-4, Hydrolyzed Wheat Starch, Thioctic Acid, Butyl Methoxydibenzoylmethane, Allantoin, Sodium Ascorbyl Phosphate, Sodium Hydroxide, DMDM Hydantoin, Methylparaben, Hexyl Cinnamal, Limonene, Benzyl Salicylate, FragranceWater, Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Cetyl Esters, Lanolin, Pentapeptide-2…

See more





Item Dimensions LxWxH


2 x 3 x 7 inches",15.96,4.6,1829
876,B000P2528I,Dana Chantilly for Women - 3.5 Ounce EDT Spray Mist,Fragrance,"Brand


Dana




Scent


CHANTILLY BY DONA




Ingredients


Sd Alcohol 39-C, Water, Fragrance, Yellow 5, Red 4, Blue 1, Green 5.




Item Form


Spray




Item Weight


104 Grams",20.49,4.6,1165
877,B000PHP86E,"Green Cream Retinol, Level 9, High Potency, Airless Pump, 1 Ounce",Skin Care,"Item Form


Cream




Brand


Advanced Skin Technology




Skin Type


Acne Prone




Skin Tone


All




Item Volume


30 Milliliters",55.0,4.6,192
878,B000PHP8L4,"EltaMD UV Lotion SPF Zinc Oxide Full Body Sunscreen Broad-Spectrum SPF 30+ Moisturizing Sunscreen Lotion, Non-Greasy, Sheer, Sensitivity-Free, Fragrance-Free, 7 oz",Skin Care,"Ingredients


Active Ingredients: 7.5% Octinoxate, 7.0% Zinc oxide Inactive Ingredients: Purified Water, Petrolatum, Isopropyl Palmitate, Octyl Stearate, Glyceryl Stearate, Cetearyl Glucoside, Dimethicone, PEG-100 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, PEG-7 Trimethylolpropane Coconut Ether, Sodium Hyaluronate, Tocopheryl Acetate, Polyether-1, Citric Acid, Oleth-3 Phosphate, Phenoxyethanol, Butylene Glycol, Iodopropynyl Butylcarbamate, Triethoxycaprylylsilane.Active Ingredients: 7.5% Octinoxate, 7.0% Zinc oxide Inactive Ingredients: Purified W…

See more





Scent


Unscented




Product Benefits


This full-body zinc oxide sunscreen with broad- spectrum coverage protects against UVA and UVB rays from the sun.This full-body zinc oxide sunscreen with broad- spectrum coverage protects against UVA…

See more





Sun Protection


30+ SPF




Item Weight


7 Ounces",37.5,4.7,1438
879,B000PHRIYE,"EltaMD UV Facial Moisturizing Sunscreen Broad-Spectrum SPF 30+ with Hyaluronic Acid, Non-Greasy, Mineral-Based Face Sunscreen with Zinc Oxide",Skin Care,"Ingredients


Active Ingredients: 7.5% Octinoxate, 7.0% Zinc oxide Inactive Ingredients: Purified Water, Petrolatum, Isopropyl Palmitate, Octyl Stearate, Glyceryl Stearate, Cetearyl Glucoside, Dimethicone, PEG-100 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, PEG-7 Trimethylolpropane Coconut Ether, Sodium Hyaluronate, Tocopheryl Acetate, Polyether-1, Citric Acid, Oleth-3 Phosphate, Phenoxyethanol, Butylene Glycol, Iodopropynyl Butylcarbamate, Triethoxycaprylylsilane.Active Ingredients: 7.5% Octinoxate, 7.0% Zinc oxide Inactive Ingredients: Purified W…

See more





Scent


Fragrance-free




Product Benefits


Moisturizing face sunscreen protects against the harmful UVA and UVB rays from the sun. It contains 7% zinc oxide.Moisturizing face sunscreen protects against the harmful UVA and UVB rays from the sun. It c…

See more





Sun Protection


30+ SPF




Item Weight


3 Ounces",27.5,4.7,3307
880,B000PHUKEE,"EltaMD UV Shield Face and Body Sunscreen Lotion Broad-Spectrum SPF 45, Oil Free, Non-Greasy, Dermatologist-Recommended Mineral-Based Zinc Oxide Sheer Formula",Skin Care,"Ingredients


Zinc Oxide Tocopheryl acetate Purified Water, Isopropyl Palmitate, Octyl Stearate, Cetearyl Alcohol, Polysorbate 60, Oleth-3 Phosphate, Phenoxyethanol, Cetearyl Glucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, Polyether-1, Butylene Glycol, PEG-7 Trimethylolpropane Coconut Ether, Tocopheryl Acetate, Citric Acid, Iodopropynyl Butylcarbamate, Triethoxycaprylylsilane.Zinc Oxide Tocopheryl acetate Purified Water, Isopropyl Palmitate, Octyl Stearate, Cete…

See more





Scent


Unscented




Product Benefits


EltaMD UV Shield sunscreen with zinc oxide delivers long-lasting UV protection against harmful UVA and UVB rays.EltaMD UV Shield sunscreen with zinc oxide delivers long-lasting UV protection against harmful…

See more





Item Weight


3 Ounces




Skin Type


Oily, Acne-prone skin, Normal",27.0,4.7,2709
881,B000PHVTVC,"Mario Badescu Glycolic Foaming Cleanser, 6 Fl Oz",Skin Care,"Item Form


Foam




Brand


Mario Badescu




Scent


Sage




Skin Type


All




Age Range (Description)


Adult",16.0,4.6,4398
882,B000PHVU8O,"Sally Hansen Airbrush Shimmer, 4 Ounce",Makeup,"Brand


Sally Hansen




Ingredients


Dimethyl Ether, SD Alcohol 40-B, Water, Tocopheryl Acetate, Retinol, Ascorbic Acid, Phytonadione, Polyurethane-14, AMP-Acrylates Copolymer, Acrylates/Octylacrylamide Copolymer, Hydroxypropylcellulose, Mica, Titanium Dioxide.Dimethyl Ether, SD Alcohol 40-B, Water, Tocopheryl Acetate, Retinol, Ascorbic Acid, Phytonadione, Polyurethane-14, AMP-Acrylates Copolymer, Acrylat…

See more





Skin Tone


All




Product Benefits


Smoothening




Item Weight


0.26 Pounds",25.99,3.9,48
883,B000PI36W6,Mavala Stop Deterrent Nail Polish Treatment | Nail Care to Help Stop Putting Fingers In Your Mouth | For Ages 3+ | 0.3 Fl Oz,"Foot, Hand & Nail Care","Brand


MAVALA




Ingredients


Ethyl Acetate, Butyl Ester of PVM/MA Copolymer, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, Isopropyl Alcohol, Alcohol Denat, Denatonium Benzoate, Acetyl Tributyl Citrate, Benzophenone-1, CI 60725 (D&C Violet No. 2). ;;Ethyl Acetate, Butyl Ester of PVM/MA Copolymer, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, Isopropyl Alcohol, Alcohol Denat, Denat…

See more





Item Weight


1.5 Ounces




Liquid Volume


10 Milliliters",16.5,4.4,15451
884,B000PILEWA,"Dr. Bronner’s - Pure-Castile Liquid Soap (Almond, 1 Gallon) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",Skin Care,"Item Form


Liquid




Brand


Dr. Bronner's




Scent


Almond




Age Range (Description)


Adult




Ingredients


Water, Organic Coconut Oil*, Potassium Hydroxide , Organic Palm Kernel Oil*, Organic Olive Oil*, Organic Hemp Oil, Organic Jojoba Oil, Natural Almond Fragrance, Citric Acid, Tocopherol (*certified Fair Trade Ingredients, None Remains After Saponifying Oils Into Soap And Glycerin.)Water, Organic Coconut Oil*, Potassium Hydroxide , Organic Palm Kernel Oil*, Organic Olive Oil*, Organic Hemp Oil, Organic Jojoba Oil, Natural Almond Fragr…

See more",57.48,4.9,835
885,B000PIMUR8,"THAYERS Alcohol-Free Lavender Witch Hazel Facial Toner with Aloe Vera Formula, 12 Ounce",Skin Care,"Ingredients


Purified Water, Certified Organic Witch Hazel Ext Blend (Hamamelis Virginiana Extract (Witch Hazel*), Aloe Barbadensis Leaf Juice (Filet of Aloe Vera*)), Glycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Flower Water, Fragrance (Natural Lavender), Citric Acid, Citrus Grandis (Grapefruit) Seed Extract *Denotes Certified Organic Ingredient The carefully selected, naturally sourced ingredients in this product may have undergone limited processing.Purified Water, Certified Organic Witch Hazel Ext Blend (Hamamelis Virginiana Extract (Witch Hazel*), Aloe Barbaden…

See more





Brand


THAYERS




Scent


Lavender




Skin Type


Acne Prone,All Skin Types




Item Weight


0.88 Pounds",10.95,4.7,11327
886,B000PIXLB2,"Ardell LashGrip Clear Adhesive for Strip Lashes, 0.25 oz",Tools & Accessories,"Color


Clear




Brand


Ardell




Package Information


Bottle, Tube




Item Volume


6 Fluid Ounces",4.73,4.5,466
887,B000PKYCJA,Dermalogica Super Rich Repair,Skin Care,"Special Ingredients


Shea Butter




Item Form


Cream




Brand


Dermalogica




Specific Uses For Product


Apply to face and neck with light, upward strokes. Wait for cream to absorb before applying additional products.Apply to face and neck with light, upward strokes. Wait for cream to absorb before applying addi…

See more





Skin Type


Dry,Sensitive",89.0,4.7,935
888,B000PKZFTQ,Dermalogica Barrier Repair (1 Fl Oz) Face Moisturizer For Sensitive Skin with Evening Primrose Oil - Restores Barrier Function & Combats Free Radicals,Skin Care,"Item Form


Serum




Brand


Dermalogica




Specific Uses For Product


Apply a small amount evenly over face and throat with light, upward strokes. Use twice daily, morning and night.Apply a small amount evenly over face and throat with light, upward strokes. Use twice dai…

See more





Skin Type


Oily, Combination, Dry, Normal




Age Range (Description)


Adult",47.0,4.7,633
889,B000PKZG22,Dermalogica Multivitamin Power Firm (0.5 Fl Oz) Anti-Aging Firming Under Eye Cream - Combat Visible Lines Around the Eye Area,Skin Care,"Item Form


Liquid




Brand


Dermalogica




Use for


Eyes




Specific Uses For Product


Smooth around eyes, concentrating on areas of visible aging. Use daily, perfect for pre-make-up prep.Smooth around eyes, concentrating on areas of visible aging. Use daily, perfect for pre…

See more





Skin Type


Oily, Combination, Dry, Normal",65.0,4.7,845
890,B000POYVHY,"Almay Eyeliner Pencil, Black Brown [206], 0.01 oz",Makeup,"Brand


Almay




Item Form


Pencil




Item Weight


0.03 Pounds




Item Dimensions LxWxH


5.9 x 1.8 x 1.3 inches




Material Feature


Hypoallergenic",10.0,4.6,390
891,B000PP43XU,CoverGirl TRUblend Mineral Blush - Pure Romance (425),Makeup,"Color


Pure Romance (425)




Brand


COVERGIRL




Finish Type


Sheer




Item Weight


2.16 Ounces




Item Dimensions LxWxH


2.85 x 1.55 x 2.85 inches",33.99,4.7,57
892,B000PSPK7U,"The Naked Bee Intensive Care Moisturizer, Orange and Honey Blossom Hand and Body Lotion for Women, 2.25 Ounce",Skin Care,"Special Ingredients


Sunflower Oil




Item Form


Lotion




Brand


The Naked Bee




Skin Type


All




Age Range (Description)


Adult",8.82,4.7,299
893,B000PU70WG,"NARS Lip Lacquer, Cabiria, 0.14 Ounce",Makeup,"Brand


NARS




Ingredients


Lanolin Oil, Hydroxylated Lanolin, Polybutene, Cera Microcristallina (Microcrystalline Wax) (Microcrystalline Wax), Ceresin, Ethylhexyl Palmitate, Isopropyl Myristate, Isopropyl Lanolate, Simmondsia Chinensis Seed Oil (Jojoba), Persea Gratissima Oil (Avocado), Sesamum Indicum Oil (Sesame), Aloe (Aloe Barbadensis) Leaf Extract, Allantoin, Tocopheryl Acetate, Retinyl Palmitate, Tocopherol, Ascorbyl Palmitate (Vitamin C), Propylparaben, May Contain (+/-): Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Manganese Violet (CI 77742), Carmine (CI 75470) (CI 75470), Red 6, Red 7 Lake (CI 15850), Red 21 (CI 45380), Red 27, Red 28 Lake (CI 45410), Red 30 Lake (CI 12085), Red 33 Lake (CI 17200), Orange 5 (CI 45370), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Blue 1 Lake (CI 42090) (CI 42090)Lanolin Oil, Hydroxylated Lanolin, Polybutene, Cera Microcristallina (Microcrystalline Wax) (Microcrystalline Wax), Ceresin, Ethylhexyl Palmitate, Isopropyl Myrist…

See more





Finish Type


Sheer




Item Weight


0.1 Pounds




Item Dimensions LxWxH


0.8 x 0.8 x 3.9 inches",28.85,4.0,34
894,B000PZDRNM,"hairdo from Jessica Simpson and Ken Paves 23"" Vibralite Synthetic Clip-In Extension, Wavy, Dark Copper",Hair Care,"Color


Dark Copper




Material


Synthetic




Installation Type


Clip-In




Hair Type


Wavy




Brand


HairDo",69.0,3.8,193
895,B000Q5UOZU,GIOVANNI COSMETICS Conditioner Smooth As Silk 2 OZ,Hair Care,"Brand


GIOVANNI




Hair Type


Dry




Liquid Volume


2 Fluid Ounces




Ingredients


Aqua (purified water) with *rosemary (Rosmarinus officinalis) oil, *nettle (Uritica dioica) oil, *thyme (Thymus vulagris) oil, birch leaf (Butela alba) oil, *chamomile (Anthemis nobilus flower) oil, *clary (Salvia sclarea), *lavender (Lavandula angustifolia), *coltsfoot leaf (Tussilago farfara), *yarrow (Achillea millefolium) oil, *mallow (Malva sylvestris), *horsetail (Equistetum arvense) oil, *soybean protein (Glycine soja), cetyl alcohol (plant derived), stearalkonium chloride, ...Aqua (purified water) with *rosemary (Rosmarinus officinalis) oil, *nettle (Uritica dioica) oil, *thyme (Thymus vulagris) oil, birch leaf (Butela alba) oil, *ch…

See more





Item Dimensions LxWxH


5.01 x 1.59 x 1.05 inches",6.07,3.7,39
896,B000Q6D3MA,"Yardley Oatmeal and Almond Bar Soap, Oatmeal & Almond, 4.25 Ounce",Skin Care,"Item Form


Bar




Brand


Yardley




Scent


Oatmeal & Almond




Skin Type


Dry




Age Range (Description)


Adult",1.39,4.6,2907
897,B000Q7UKC0,Maybelline SuperStay Lip Color - Lilac,Makeup,"Brand


Maybelline New York




Item Form


Liquid




Finish Type


Shimmery




Item Weight


0.01 Pounds




Skin Tone


All",21.47,3.8,7
898,B000Q7XDR4,Australian Gold Forever After All Day Moisturizer - 22.0 oz,Skin Care,"Brand


Australian Gold




Skin Type


All




Age Range (Description)


Adult




Scent


Vanilla




Skin Tone


All",20.5,4.7,3167
899,B000Q8R6W6,"Desert Essence Hand and Body Lotion Almond, 8 ounce",Skin Care,"Item Form


Lotion




Brand


Desert Essence




Skin Type


Oily




Age Range (Description)


Adult




Scent


Almond",9.23,4.4,742
900,B000Q97ZS0,"Home Health Moisturizing Cream, Hyaluronic Acid, with Restorative Hydration Complex, 4-Ounces",Skin Care,"Special Ingredients


Glycerin, Hyaluronic Acid, Vitamin C




Item Form


Cream




Brand


Home Health




Skin Type


All




Age Range (Description)


Adult",17.17,4.2,757
901,B000QC11RI,"CoverGirl Invisible Concealer, 185 Tawny, 0.32 Ounce",Makeup,"Color


Tawny (185)




Brand


COVERGIRL




Item Weight


8 Grams




Item Dimensions LxWxH


1.9 x 0.7 x 5.6 inches",5.99,3.7,10
902,B000QE5GU4,"bareMinerals MATTE SPF 15 Foundation with Click, Lock, Go Sifter - Medium Beige",Makeup,"Color


Medium Beige




Brand


BareMinerals




Ingredients


Active Ingredients:: Titanium Dioxide, Zinc Oxide. Inactive Ingredients: Lauroyl Lysine, Silica, Calcium Silicate, Soil Minerals. May Contain: Mica, Titanium Dioxide, Iron OxidesActive Ingredients:: Titanium Dioxide, Zinc Oxide. Inactive Ingredients: Lauroyl Lysine, Silica, Calcium Silicate, Soil Minerals. May Contain: Mica, Titanium D…

See more





Coverage


Buildable




Skin Tone


Medium",27.0,4.7,954
